time,pos_x,pos_y,products_id,producto,marca
159.36770629882812000000,0.6362000107765198000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
159.40940856933594000000,0.6362000107765198000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.45111083984375000000,0.6362000107765198000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.49282836914062000000,0.6365000009536743000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.53453063964844000000,0.6365000009536743000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.57624816894530000000,0.6362000107765198000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.61795043945312000000,0.6365000009536743000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.65965270996094000000,0.6365000009536743000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.70137023925780000000,0.6365000009536743000000000000,0.8273000121116638000000000000,6,Coca-cola,Coca-Cola
159.74307250976562000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
159.78479003906250000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
159.82649230957030000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
159.86819458007812000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
159.90991210937500000000,0.6365000009536743000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
159.95161437988280000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
159.99333190917970000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
160.03503417968750000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
160.07673645019530000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
160.11845397949220000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.16015625000000000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.20187377929688000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.24357604980470000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.28527832031250000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.32699584960938000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.36869812011720000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.41041564941406000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.45211791992188000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.49382019042970000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.53553771972656000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.57723999023438000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.61895751953125000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.66065979003906000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.70236206054688000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.74407958984375000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.78578186035156000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.82749938964844000000,0.6365000009536743000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
160.86920166015625000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.91090393066406000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.95262145996094000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
160.99432373046875000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.03604125976562000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.07774353027344000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.11944580078125000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.16116333007812000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.20286560058594000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.24458312988280000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.28628540039062000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.32798767089844000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.36970520019530000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.41140747070312000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.45312500000000000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.49482727050780000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.53652954101562000000,0.6365000009536743000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
161.57824707031250000000,0.6365000009536743000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.61994934082030000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.66166687011720000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.70336914062500000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.74507141113280000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.78678894042970000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.82849121093750000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.87020874023438000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.91191101074220000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.95361328125000000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
161.99533081054688000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.03703308105470000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.07875061035156000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.12045288085938000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.16215515136720000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.20387268066406000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.24557495117188000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.28729248046875000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.32899475097656000000,0.6366999745368958000000000000,0.8269000053405762000000000000,6,Coca-cola,Coca-Cola
162.37069702148438000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.41241455078125000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.45411682128906000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.49583435058594000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
162.53753662109375000000,0.6366999745368958000000000000,0.8263999819755554000000000000,6,Coca-cola,Coca-Cola
124.54120635986328000000,0.7387999892234802000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.58291625976562000000,0.7387999892234802000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.62462615966797000000,0.7387999892234802000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.66633605957031000000,0.7387999892234802000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.70803833007812000000,0.7387999892234802000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.74974822998047000000,0.7384999990463257000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.79145812988281000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.83316802978516000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.87487792968750000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.91658020019531000000,0.7390999794006348000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
124.95829010009766000000,0.7390999794006348000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.00000000000000000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.04170989990234000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.08341979980469000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.12512207031250000000,0.7390999794006348000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.16683197021484000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.20854187011719000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.25025177001953000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.29196166992188000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.33366394042969000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.37537384033203000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.41708374023438000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.45879364013672000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.50050354003906000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.54220581054688000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.58391571044922000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.62562561035156000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.66733551025390000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.70904541015625000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.75074768066406000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.79245758056640000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.83416748046875000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.87587738037110000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.91758728027344000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
125.95928955078125000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.00099945068360000000,0.7390999794006348000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.04270935058594000000,0.7390999794006348000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.08441925048828000000,0.7390999794006348000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.12612915039062000000,0.7390999794006348000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.16783142089844000000,0.7387999892234802000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.20954132080078000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.25125122070312000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.29296112060547000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.33467102050781000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.37637329101562000000,0.7384999990463257000000000000,0.8393999934196472000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.41808319091797000000,0.7387999892234802000000000000,0.8393999934196472000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.45979309082031000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.50150299072266000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.54321289062500000000,0.7387999892234802000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.58491516113281000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.62662506103516000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.66833496093750000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.71004486083984000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.75175476074219000000,0.7383000254631042000000000000,0.8384000062942505000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.79345703125000000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.83516693115234000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.87687683105469000000,0.7384999990463257000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.91858673095703000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
126.96029663085938000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.00199890136719000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.04370880126953000000,0.7379999756813049000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.08541870117188000000,0.7379999756813049000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.12712860107422000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.16883850097656000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.21054077148438000000,0.7379999756813049000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.25225067138672000000,0.7379999756813049000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.29396057128906000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.33567047119140000000,0.7379999756813049000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.37738037109375000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.41908264160156000000,0.7383000254631042000000000000,0.8389000296592712000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
127.46079254150390000000,0.7383000254631042000000000000,0.8393999934196472000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.08174133300780000000,0.4828000068664551000000000000,0.4704000055789947500000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.12345886230470000000,0.4814999997615814000000000000,0.4722000062465668000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.16516113281250000000,0.4819999933242798000000000000,0.4810000061988830600000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.20687866210938000000,0.4814999997615814000000000000,0.4801000058650970500000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.24858093261720000000,0.4817999899387359600000000000,0.4772999882698059000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.29028320312500000000,0.4826000034809112500000000000,0.4708000123500824000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.33200073242188000000,0.4819999933242798000000000000,0.4740999937057495000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.37370300292970000000,0.4817999899387359600000000000,0.4740999937057495000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.41542053222656000000,0.4826000034809112500000000000,0.4690000116825104000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.45712280273438000000,0.4819999933242798000000000000,0.4704000055789947500000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.49882507324220000000,0.4848999977111816400000000000,0.4708000123500824000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.54054260253906000000,0.4898000061511993400000000000,0.4661999940872192400000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.58224487304688000000,0.5218999981880188000000000000,0.4889000058174133300000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.62396240234375000000,0.5023000240325928000000000000,0.4781999886035919000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.66566467285156000000,0.4916999936103821000000000000,0.4740999937057495000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.70736694335938000000,0.4848999977111816400000000000,0.4740999937057495000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.74908447265625000000,0.4869999885559082000000000000,0.4693999886512756300000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.79078674316406000000,0.4914000034332275400000000000,0.4690000116825104000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.83250427246094000000,0.5253000259399414000000000000,0.4902999997138977000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.87420654296875000000,0.5322999954223633000000000000,0.4977000057697296000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.91590881347656000000,0.5367000102996826000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.95762634277344000000,0.5343999862670898000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
165.99932861328125000000,0.5304999947547913000000000000,0.5000000000000000000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.04104614257812000000,0.5278999805450440000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.08274841308594000000,0.5278999805450440000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.12445068359375000000,0.5273000001907349000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.16616821289062000000,0.5249999761581421000000000000,0.5008999705314636000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.20787048339844000000,0.5254999995231628000000000000,0.5008999705314636000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.24958801269530000000,0.5218999981880188000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.29129028320312000000,0.5207999944686890000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.33299255371094000000,0.5310000181198120000000000000,0.5005000233650208000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.37471008300780000000,0.5388000011444092000000000000,0.5000000000000000000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.41641235351562000000,0.5411000251770020000000000000,0.4986000061035156000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.45812988281250000000,0.5379999876022339000000000000,0.4963000118732452400000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.49983215332030000000,0.5443000197410583000000000000,0.4968000054359436000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.54153442382812000000,0.5503000020980835000000000000,0.4986000061035156000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.58325195312500000000,0.5457999706268310000000000000,0.4986000061035156000000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
166.62495422363280000000,0.5331000089645386000000000000,0.4995000064373016400000000000,9,Vestido acampanado de popelina con estampado de amapolas,Dolce & Gabbana
